id,nfo_type,quantity,entry_price,exit_price,profit,placed_at,exited_at,strike,option_type,strategy_id,strategy_name,symbol,future_entry_price,future_exit_price,future_profit
42780,option,-100,150.5,150.4,-39.99999999999943,2022-03-08 07:15:01.408365+00:00,2022-03-08 07:30:02.044768+00:00,15600,pe,4,Nifty50 Pyramiding_10,NIFTY,15717.15,15728.7,-1475.0000000001091
42781,option,-100,150.55,150.4,-45.00000000000057,2022-03-08 07:15:05.648480+00:00,2022-03-08 07:30:02.229425+00:00,15600,pe,41,"V 4 Nifty50 Pyramiding_12,14,100, MV:12",NIFTY,15717.15,15728.7,-1475.0000000001091
42782,option,-100,150.5,134.3,-1649.9999999999989,2022-03-08 07:15:07.528858+00:00,2022-03-08 07:45:18.508139+00:00,15600,pe,101,Nifty50 Every Candle_21,NIFTY,15717.15,15758.550000000001,-4460.0000000001455
42783,option,-100,150.55,149.15,-170.00000000000057,2022-03-08 07:15:05.508556+00:00,2022-03-08 07:20:01.511551+00:00,15600,pe,9,Nifty50 Affordable_9,NIFTY,15717.15,15730.0,-1605.0000000000364
42784,option,-25,460.0,438.1,-577.4999999999994,2022-03-08 07:15:10.288593+00:00,2022-03-08 07:20:06.213675+00:00,32000,pe,7,BankNifty_Affordable_27_Trades,BANKNIFTY,32392.7,32414.4,-862.5000000000182
42785,option,-25,459.6,436.2,-615.0000000000009,2022-03-08 07:15:12.137866+00:00,2022-03-08 07:20:13.979756+00:00,32000,pe,26,BankNifty Pyramiding_11_26,BANKNIFTY,32392.7,32414.4,-862.5000000000182
42786,option,-25,459.6,412.7,-1202.500000000001,2022-03-08 07:15:09.708826+00:00,2022-03-08 07:45:05.756253+00:00,32000,pe,100,BankNifty Every_Candle_87,BANKNIFTY,32392.7,32480.0,-2502.499999999982
42788,option,-25,460.9,438.1,-599.9999999999989,2022-03-08 07:15:17.191208+00:00,2022-03-08 07:20:03.608908+00:00,32000,pe,3,BankNifty Pyramiding_10,BANKNIFTY,32392.7,32414.4,-862.5000000000182
42789,option,-100,168.0,152.5,-1580.0,2022-03-08 07:20:01.356093+00:00,2022-03-08 07:45:18.508139+00:00,15650,pe,101,Nifty50 Every Candle_21,NIFTY,15730.0,15758.550000000001,-3175.000000000109
42790,option,100,162.25,160.35,-220.00000000000057,2022-03-08 07:20:01.511551+00:00,2022-03-08 07:25:01.560283+00:00,15800,ce,9,Nifty50 Affordable_9,NIFTY,15730.0,15724.25,-895.0
42791,option,-25,478.15,451.45,-697.4999999999998,2022-03-08 07:20:04.770062+00:00,2022-03-08 07:45:05.756253+00:00,32100,pe,100,BankNifty Every_Candle_87,BANKNIFTY,32414.4,32480.0,-1959.9999999999636
42792,option,25,450.05,420.0,-781.2500000000002,2022-03-08 07:20:03.608908+00:00,2022-03-08 07:55:01.054652+00:00,32700,ce,3,BankNifty Pyramiding_10,BANKNIFTY,32414.4,32363.2,-1600.0000000000182
42793,option,25,451.3,420.2,-807.5000000000006,2022-03-08 07:20:06.213675+00:00,2022-03-08 07:55:07.724774+00:00,32700,ce,7,BankNifty_Affordable_27_Trades,BANKNIFTY,32414.4,32363.2,-1600.0000000000182
42794,option,25,451.15,418.15,-855.0,2022-03-08 07:20:08.706006+00:00,2022-03-08 07:55:01.130710+00:00,32700,ce,5,BankNifty_Single_Call_11_12,BANKNIFTY,32414.4,32363.2,-1600.0000000000182
42797,option,25,488.7,458.5,-784.9999999999998,2022-03-08 07:20:13.979756+00:00,2022-03-08 07:55:12.603831+00:00,32600,ce,26,BankNifty Pyramiding_11_26,BANKNIFTY,32414.4,32363.2,-1600.0000000000182
42798,option,-100,152.8,134.3,-1880.0,2022-03-08 07:25:01.493767+00:00,2022-03-08 07:45:18.508139+00:00,15600,pe,101,Nifty50 Every Candle_21,NIFTY,15724.25,15758.550000000001,-3750.000000000109
42799,option,-100,152.3,134.3,-1830.0,2022-03-08 07:25:01.560283+00:00,2022-03-08 07:45:18.774810+00:00,15600,pe,9,Nifty50 Affordable_9,NIFTY,15724.25,15758.550000000001,-3750.000000000109
42800,option,25,478.0,460.0,-480.0,2022-03-08 07:25:03.558637+00:00,2022-03-08 07:55:01.054652+00:00,32600,ce,3,BankNifty Pyramiding_10,BANKNIFTY,32390.0,32363.2,-989.9999999999818
42801,option,-25,453.65,412.7,-1053.7499999999998,2022-03-08 07:25:05.716342+00:00,2022-03-08 07:45:05.756253+00:00,32000,pe,100,BankNifty Every_Candle_87,BANKNIFTY,32390.0,32480.0,-2570.0
42802,option,100,161.3,146.5,-1510.0000000000011,2022-03-08 07:30:02.229425+00:00,2022-03-08 08:00:02.313224+00:00,15800,ce,41,"V 4 Nifty50 Pyramiding_12,14,100, MV:12",NIFTY,15728.7,15699.6,-3230.0000000000364
42803,option,100,161.3,155.35,-625.0000000000017,2022-03-08 07:30:02.044768+00:00,2022-03-08 07:40:03.260041+00:00,15800,ce,4,Nifty50 Pyramiding_10,NIFTY,15728.7,15718.1,-1380.0000000000364
42804,option,100,159.25,146.4,-1314.9999999999995,2022-03-08 07:30:05.342485+00:00,2022-03-08 08:00:05.394364+00:00,15800,ce,40,"Nifty50 Pyramiding_12,14,100, MV:12",NIFTY,15728.7,15699.6,-3230.0000000000364
42805,option,-100,152.35,134.3,-1834.9999999999982,2022-03-08 07:30:05.993645+00:00,2022-03-08 07:45:18.508139+00:00,15600,pe,101,Nifty50 Every Candle_21,NIFTY,15728.7,15758.550000000001,-3305.0000000000364
42806,option,-25,459.4,412.7,-1197.4999999999998,2022-03-08 07:30:07.763692+00:00,2022-03-08 07:45:05.756253+00:00,32000,pe,100,BankNifty Every_Candle_87,BANKNIFTY,32395.0,32480.0,-2445.0
42807,option,100,150.25,155.35,479.99999999999943,2022-03-08 07:35:01.320776+00:00,2022-03-08 07:40:03.260041+00:00,15800,ce,4,Nifty50 Pyramiding_10,NIFTY,15704.300000000001,15718.1,1059.9999999999272
42808,option,-25,459.9,412.7,-1209.9999999999998,2022-03-08 07:35:01.253135+00:00,2022-03-08 07:45:05.756253+00:00,32000,pe,100,BankNifty Every_Candle_87,BANKNIFTY,32367.15,32480.0,-3141.2499999999636
42809,option,-100,159.4,134.3,-2539.9999999999995,2022-03-08 07:35:04.256721+00:00,2022-03-08 07:45:18.508139+00:00,15600,pe,101,Nifty50 Every Candle_21,NIFTY,15704.300000000001,15758.550000000001,-5745.0
42811,option,25,474.0,460.0,-380.0,2022-03-08 07:40:01.315950+00:00,2022-03-08 07:55:01.054652+00:00,32600,ce,3,BankNifty Pyramiding_10,BANKNIFTY,32392.55,32363.2,-1053.7499999999636
42812,option,-25,454.0,412.7,-1062.5000000000002,2022-03-08 07:40:01.459671+00:00,2022-03-08 07:45:05.756253+00:00,32000,pe,100,BankNifty Every_Candle_87,BANKNIFTY,32392.55,32480.0,-2506.250000000018
42813,option,-100,153.75,134.3,-1974.9999999999989,2022-03-08 07:40:03.393557+00:00,2022-03-08 07:45:18.508139+00:00,15600,pe,101,Nifty50 Every Candle_21,NIFTY,15718.1,15758.550000000001,-4365.000000000073
42814,option,-100,152.5,135.3,-1749.9999999999989,2022-03-08 07:40:03.260041+00:00,2022-03-08 07:45:21.853594+00:00,15600,pe,4,Nifty50 Pyramiding_10,NIFTY,15718.1,15758.550000000001,-4365.000000000073
